time_s,j0,j1,j2,j3,j4,j5,j6
4.378000,0.927445,0.927445,0.927445,0.927445,0.927445,0.927445,0.927445
4.379000,0.928615,0.928615,0.928615,0.928615,0.928615,0.928615,0.928615
4.380000,0.929776,0.929776,0.929776,0.929776,0.929776,0.929776,0.929776
4.381000,0.930928,0.930928,0.930928,0.930928,0.930928,0.930928,0.930928
4.382000,0.932071,0.932071,0.932071,0.932071,0.932071,0.932071,0.932071
4.383000,0.933205,0.933205,0.933205,0.933205,0.933205,0.933205,0.933205
4.384000,0.934329,0.934329,0.934329,0.934329,0.934329,0.934329,0.934329
4.385000,0.935444,0.935444,0.935444,0.935444,0.935444,0.935444,0.935444
4.386000,0.936550,0.936550,0.936550,0.936550,0.936550,0.936550,0.936550
4.387000,0.937646,0.937646,0.937646,0.937646,0.937646,0.937646,0.937646
4.388000,0.938734,0.938734,0.938734,0.938734,0.938734,0.938734,0.938734
4.389000,0.939812,0.939812,0.939812,0.939812,0.939812,0.939812,0.939812
4.390000,0.940881,0.940881,0.940881,0.940881,0.940881,0.940881,0.940881
4.391000,0.941940,0.941940,0.941940,0.941940,0.941940,0.941940,0.941940
4.392000,0.942991,0.942991,0.942991,0.942991,0.942991,0.942991,0.942991
4.393000,0.944031,0.944031,0.944031,0.944031,0.944031,0.944031,0.944031
4.394000,0.945063,0.945063,0.945063,0.945063,0.945063,0.945063,0.945063
4.395000,0.946085,0.946085,0.946085,0.946085,0.946085,0.946085,0.946085
4.396000,0.947098,0.947098,0.947098,0.947098,0.947098,0.947098,0.947098
4.397000,0.948102,0.948102,0.948102,0.948102,0.948102,0.948102,0.948102
4.398000,0.949096,0.949096,0.949096,0.949096,0.949096,0.949096,0.949096
4.399000,0.950081,0.950081,0.950081,0.950081,0.950081,0.950081,0.950081
4.400000,0.951057,0.951057,0.951057,0.951057,0.951057,0.951057,0.951057
4.401000,0.952023,0.952023,0.952023,0.952023,0.952023,0.952023,0.952023
4.402000,0.952979,0.952979,0.952979,0.952979,0.952979,0.952979,0.952979
4.403000,0.953927,0.953927,0.953927,0.953927,0.953927,0.953927,0.953927
4.404000,0.954865,0.954865,0.954865,0.954865,0.954865,0.954865,0.954865
4.405000,0.955793,0.955793,0.955793,0.955793,0.955793,0.955793,0.955793
4.406000,0.956712,0.956712,0.956712,0.956712,0.956712,0.956712,0.956712
4.407000,0.957622,0.957622,0.957622,0.957622,0.957622,0.957622,0.957622
4.408000,0.958522,0.958522,0.958522,0.958522,0.958522,0.958522,0.958522
4.409000,0.959412,0.959412,0.959412,0.959412,0.959412,0.959412,0.959412
4.410000,0.960294,0.960294,0.960294,0.960294,0.960294,0.960294,0.960294
4.411000,0.961165,0.961165,0.961165,0.961165,0.961165,0.961165,0.961165
4.412000,0.962028,0.962028,0.962028,0.962028,0.962028,0.962028,0.962028
4.413000,0.962880,0.962880,0.962880,0.962880,0.962880,0.962880,0.962880
4.414000,0.963724,0.963724,0.963724,0.963724,0.963724,0.963724,0.963724
4.415000,0.964557,0.964557,0.964557,0.964557,0.964557,0.964557,0.964557
4.416000,0.965382,0.965382,0.965382,0.965382,0.965382,0.965382,0.965382
4.417000,0.966196,0.966196,0.966196,0.966196,0.966196,0.966196,0.966196
4.418000,0.967001,0.967001,0.967001,0.967001,0.967001,0.967001,0.967001
4.419000,0.967797,0.967797,0.967797,0.967797,0.967797,0.967797,0.967797
4.420000,0.968583,0.968583,0.968583,0.968583,0.968583,0.968583,0.968583
4.421000,0.969360,0.969360,0.969360,0.969360,0.969360,0.969360,0.969360
4.422000,0.970127,0.970127,0.970127,0.970127,0.970127,0.970127,0.970127
4.423000,0.970884,0.970884,0.970884,0.970884,0.970884,0.970884,0.970884
4.424000,0.971632,0.971632,0.971632,0.971632,0.971632,0.971632,0.971632
4.425000,0.972370,0.972370,0.972370,0.972370,0.972370,0.972370,0.972370
4.426000,0.973099,0.973099,0.973099,0.973099,0.973099,0.973099,0.973099
4.427000,0.973817,0.973817,0.973817,0.973817,0.973817,0.973817,0.973817
4.428000,0.974527,0.974527,0.974527,0.974527,0.974527,0.974527,0.974527
4.429000,0.975227,0.975227,0.975227,0.975227,0.975227,0.975227,0.975227
4.430000,0.975917,0.975917,0.975917,0.975917,0.975917,0.975917,0.975917
4.431000,0.976597,0.976597,0.976597,0.976597,0.976597,0.976597,0.976597
4.432000,0.977268,0.977268,0.977268,0.977268,0.977268,0.977268,0.977268
4.433000,0.977929,0.977929,0.977929,0.977929,0.977929,0.977929,0.977929
4.434000,0.978581,0.978581,0.978581,0.978581,0.978581,0.978581,0.978581
4.435000,0.979223,0.979223,0.979223,0.979223,0.979223,0.979223,0.979223
4.436000,0.979855,0.979855,0.979855,0.979855,0.979855,0.979855,0.979855
4.437000,0.980478,0.980478,0.980478,0.980478,0.980478,0.980478,0.980478
4.438000,0.981091,0.981091,0.981091,0.981091,0.981091,0.981091,0.981091
4.439000,0.981694,0.981694,0.981694,0.981694,0.981694,0.981694,0.981694
4.440000,0.982287,0.982287,0.982287,0.982287,0.982287,0.982287,0.982287
4.441000,0.982871,0.982871,0.982871,0.982871,0.982871,0.982871,0.982871
4.442000,0.983445,0.983445,0.983445,0.983445,0.983445,0.983445,0.983445
4.443000,0.984010,0.984010,0.984010,0.984010,0.984010,0.984010,0.984010
4.444000,0.984564,0.984564,0.984564,0.984564,0.984564,0.984564,0.984564
4.445000,0.985109,0.985109,0.985109,0.985109,0.985109,0.985109,0.985109
4.446000,0.985645,0.985645,0.985645,0.985645,0.985645,0.985645,0.985645
4.447000,0.986170,0.986170,0.986170,0.986170,0.986170,0.986170,0.986170
4.448000,0.986686,0.986686,0.986686,0.986686,0.986686,0.986686,0.986686
4.449000,0.987192,0.987192,0.987192,0.987192,0.987192,0.987192,0.987192
4.450000,0.987688,0.987688,0.987688,0.987688,0.987688,0.987688,0.987688
4.451000,0.988175,0.988175,0.988175,0.988175,0.988175,0.988175,0.988175
4.452000,0.988652,0.988652,0.988652,0.988652,0.988652,0.988652,0.988652
4.453000,0.989119,0.989119,0.989119,0.989119,0.989119,0.989119,0.989119
4.454000,0.989576,0.989576,0.989576,0.989576,0.989576,0.989576,0.989576
4.455000,0.990024,0.990024,0.990024,0.990024,0.990024,0.990024,0.990024
4.456000,0.990461,0.990461,0.990461,0.990461,0.990461,0.990461,0.990461
4.457000,0.990889,0.990889,0.990889,0.990889,0.990889,0.990889,0.990889
4.458000,0.991308,0.991308,0.991308,0.991308,0.991308,0.991308,0.991308
4.459000,0.991716,0.991716,0.991716,0.991716,0.991716,0.991716,0.991716
4.460000,0.992115,0.992115,0.992115,0.992115,0.992115,0.992115,0.992115
4.461000,0.992504,0.992504,0.992504,0.992504,0.992504,0.992504,0.992504
4.462000,0.992883,0.992883,0.992883,0.992883,0.992883,0.992883,0.992883
4.463000,0.993252,0.993252,0.993252,0.993252,0.993252,0.993252,0.993252
4.464000,0.993611,0.993611,0.993611,0.993611,0.993611,0.993611,0.993611
4.465000,0.993961,0.993961,0.993961,0.993961,0.993961,0.993961,0.993961
4.466000,0.994301,0.994301,0.994301,0.994301,0.994301,0.994301,0.994301
4.467000,0.994631,0.994631,0.994631,0.994631,0.994631,0.994631,0.994631
4.468000,0.994951,0.994951,0.994951,0.994951,0.994951,0.994951,0.994951
4.469000,0.995261,0.995261,0.995261,0.995261,0.995261,0.995261,0.995261
4.470000,0.995562,0.995562,0.995562,0.995562,0.995562,0.995562,0.995562
4.471000,0.995853,0.995853,0.995853,0.995853,0.995853,0.995853,0.995853
4.472000,0.996134,0.996134,0.996134,0.996134,0.996134,0.996134,0.996134
4.473000,0.996405,0.996405,0.996405,0.996405,0.996405,0.996405,0.996405
4.474000,0.996666,0.996666,0.996666,0.996666,0.996666,0.996666,0.996666
4.475000,0.996917,0.996917,0.996917,0.996917,0.996917,0.996917,0.996917
4.476000,0.997159,0.997159,0.997159,0.997159,0.997159,0.997159,0.997159
4.477000,0.997391,0.997391,0.997391,0.997391,0.997391,0.997391,0.997391
4.478000,0.997613,0.997613,0.997613,0.997613,0.997613,0.997613,0.997613
4.479000,0.997825,0.997825,0.997825,0.997825,0.997825,0.997825,0.997825
4.480000,0.998027,0.998027,0.998027,0.998027,0.998027,0.998027,0.998027
4.481000,0.998219,0.998219,0.998219,0.998219,0.998219,0.998219,0.998219
4.482000,0.998402,0.998402,0.998402,0.998402,0.998402,0.998402,0.998402
4.483000,0.998574,0.998574,0.998574,0.998574,0.998574,0.998574,0.998574
4.484000,0.998737,0.998737,0.998737,0.998737,0.998737,0.998737,0.998737
4.485000,0.998890,0.998890,0.998890,0.998890,0.998890,0.998890,0.998890
4.486000,0.999033,0.999033,0.999033,0.999033,0.999033,0.999033,0.999033
4.487000,0.999166,0.999166,0.999166,0.999166,0.999166,0.999166,0.999166
4.488000,0.999289,0.999289,0.999289,0.999289,0.999289,0.999289,0.999289
4.489000,0.999403,0.999403,0.999403,0.999403,0.999403,0.999403,0.999403
4.490000,0.999507,0.999507,0.999507,0.999507,0.999507,0.999507,0.999507
4.491000,0.999600,0.999600,0.999600,0.999600,0.999600,0.999600,0.999600
4.492000,0.999684,0.999684,0.999684,0.999684,0.999684,0.999684,0.999684
4.493000,0.999758,0.999758,0.999758,0.999758,0.999758,0.999758,0.999758
4.494000,0.999822,0.999822,0.999822,0.999822,0.999822,0.999822,0.999822
4.495000,0.999877,0.999877,0.999877,0.999877,0.999877,0.999877,0.999877
4.496000,0.999921,0.999921,0.999921,0.999921,0.999921,0.999921,0.999921
4.497000,0.999956,0.999956,0.999956,0.999956,0.999956,0.999956,0.999956
4.498000,0.999980,0.999980,0.999980,0.999980,0.999980,0.999980,0.999980
4.499000,0.999995,0.999995,0.999995,0.999995,0.999995,0.999995,0.999995
4.500000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
4.501000,0.999995,0.999995,0.999995,0.999995,0.999995,0.999995,0.999995
4.502000,0.999980,0.999980,0.999980,0.999980,0.999980,0.999980,0.999980
4.503000,0.999956,0.999956,0.999956,0.999956,0.999956,0.999956,0.999956
4.504000,0.999921,0.999921,0.999921,0.999921,0.999921,0.999921,0.999921
4.505000,0.999877,0.999877,0.999877,0.999877,0.999877,0.999877,0.999877
4.506000,0.999822,0.999822,0.999822,0.999822,0.999822,0.999822,0.999822
4.507000,0.999758,0.999758,0.999758,0.999758,0.999758,0.999758,0.999758
4.508000,0.999684,0.999684,0.999684,0.999684,0.999684,0.999684,0.999684
4.509000,0.999600,0.999600,0.999600,0.999600,0.999600,0.999600,0.999600
4.510000,0.999507,0.999507,0.999507,0.999507,0.999507,0.999507,0.999507
4.511000,0.999403,0.999403,0.999403,0.999403,0.999403,0.999403,0.999403
4.512000,0.999289,0.999289,0.999289,0.999289,0.999289,0.999289,0.999289
4.513000,0.999166,0.999166,0.999166,0.999166,0.999166,0.999166,0.999166
4.514000,0.999033,0.999033,0.999033,0.999033,0.999033,0.999033,0.999033
4.515000,0.998890,0.998890,0.998890,0.998890,0.998890,0.998890,0.998890
4.516000,0.998737,0.998737,0.998737,0.998737,0.998737,0.998737,0.998737
4.517000,0.998574,0.998574,0.998574,0.998574,0.998574,0.998574,0.998574
4.518000,0.998402,0.998402,0.998402,0.998402,0.998402,0.998402,0.998402
4.519000,0.998219,0.998219,0.998219,0.998219,0.998219,0.998219,0.998219
4.520000,0.998027,0.998027,0.998027,0.998027,0.998027,0.998027,0.998027
4.521000,0.997825,0.997825,0.997825,0.997825,0.997825,0.997825,0.997825
4.522000,0.997613,0.997613,0.997613,0.997613,0.997613,0.997613,0.997613
4.523000,0.997391,0.997391,0.997391,0.997391,0.997391,0.997391,0.997391
4.524000,0.997159,0.997159,0.997159,0.997159,0.997159,0.997159,0.997159
4.525000,0.996917,0.996917,0.996917,0.996917,0.996917,0.996917,0.996917
4.526000,0.996666,0.996666,0.996666,0.996666,0.996666,0.996666,0.996666
4.527000,0.996405,0.996405,0.996405,0.996405,0.996405,0.996405,0.996405
4.528000,0.996134,0.996134,0.996134,0.996134,0.996134,0.996134,0.996134
4.529000,0.995853,0.995853,0.995853,0.995853,0.995853,0.995853,0.995853
4.530000,0.995562,0.995562,0.995562,0.995562,0.995562,0.995562,0.995562
4.531000,0.995261,0.995261,0.995261,0.995261,0.995261,0.995261,0.995261
4.532000,0.994951,0.994951,0.994951,0.994951,0.994951,0.994951,0.994951
4.533000,0.994631,0.994631,0.994631,0.994631,0.994631,0.994631,0.994631
4.534000,0.994301,0.994301,0.994301,0.994301,0.994301,0.994301,0.994301
4.535000,0.993961,0.993961,0.993961,0.993961,0.993961,0.993961,0.993961
4.536000,0.993611,0.993611,0.993611,0.993611,0.993611,0.993611,0.993611
4.537000,0.993252,0.993252,0.993252,0.993252,0.993252,0.993252,0.993252
4.538000,0.992883,0.992883,0.992883,0.992883,0.992883,0.992883,0.992883
4.539000,0.992504,0.992504,0.992504,0.992504,0.992504,0.992504,0.992504
4.540000,0.992115,0.992115,0.992115,0.992115,0.992115,0.992115,0.992115
4.541000,0.991716,0.991716,0.991716,0.991716,0.991716,0.991716,0.991716
4.542000,0.991308,0.991308,0.991308,0.991308,0.991308,0.991308,0.991308
4.543000,0.990889,0.990889,0.990889,0.990889,0.990889,0.990889,0.990889
4.544000,0.990461,0.990461,0.990461,0.990461,0.990461,0.990461,0.990461
4.545000,0.990024,0.990024,0.990024,0.990024,0.990024,0.990024,0.990024
4.546000,0.989576,0.989576,0.989576,0.989576,0.989576,0.989576,0.989576
4.547000,0.989119,0.989119,0.989119,0.989119,0.989119,0.989119,0.989119
4.548000,0.988652,0.988652,0.988652,0.988652,0.988652,0.988652,0.988652
4.549000,0.988175,0.988175,0.988175,0.988175,0.988175,0.988175,0.988175
4.550000,0.987688,0.987688,0.987688,0.987688,0.987688,0.987688,0.987688
4.551000,0.987192,0.987192,0.987192,0.987192,0.987192,0.987192,0.987192
4.552000,0.986686,0.986686,0.986686,0.986686,0.986686,0.986686,0.986686
4.553000,0.986170,0.986170,0.986170,0.986170,0.986170,0.986170,0.986170
4.554000,0.985645,0.985645,0.985645,0.985645,0.985645,0.985645,0.985645
4.555000,0.985109,0.985109,0.985109,0.985109,0.985109,0.985109,0.985109
4.556000,0.984564,0.984564,0.984564,0.984564,0.984564,0.984564,0.984564
4.557000,0.984010,0.984010,0.984010,0.984010,0.984010,0.984010,0.984010
4.558000,0.983445,0.983445,0.983445,0.983445,0.983445,0.983445,0.983445
4.559000,0.982871,0.982871,0.982871,0.982871,0.982871,0.982871,0.982871
4.560000,0.982287,0.982287,0.982287,0.982287,0.982287,0.982287,0.982287
4.561000,0.981694,0.981694,0.981694,0.981694,0.981694,0.981694,0.981694
4.562000,0.981091,0.981091,0.981091,0.981091,0.981091,0.981091,0.981091
4.563000,0.980478,0.980478,0.980478,0.980478,0.980478,0.980478,0.980478
4.564000,0.979855,0.979855,0.979855,0.979855,0.979855,0.979855,0.979855
4.565000,0.979223,0.979223,0.979223,0.979223,0.979223,0.979223,0.979223
4.566000,0.978581,0.978581,0.978581,0.978581,0.978581,0.978581,0.978581
4.567000,0.977929,0.977929,0.977929,0.977929,0.977929,0.977929,0.977929
4.568000,0.977268,0.977268,0.977268,0.977268,0.977268,0.977268,0.977268
4.569000,0.976597,0.976597,0.976597,0.976597,0.976597,0.976597,0.976597
4.570000,0.975917,0.975917,0.975917,0.975917,0.975917,0.975917,0.975917
4.571000,0.975227,0.975227,0.975227,0.975227,0.975227,0.975227,0.975227
4.572000,0.974527,0.974527,0.974527,0.974527,0.974527,0.974527,0.974527
4.573000,0.973817,0.973817,0.973817,0.973817,0.973817,0.973817,0.973817
4.574000,0.973099,0.973099,0.973099,0.973099,0.973099,0.973099,0.973099
4.575000,0.972370,0.972370,0.972370,0.972370,0.972370,0.972370,0.972370
4.576000,0.971632,0.971632,0.971632,0.971632,0.971632,0.971632,0.971632
4.577000,0.970884,0.970884,0.970884,0.970884,0.970884,0.970884,0.970884
4.578000,0.970127,0.970127,0.970127,0.970127,0.970127,0.970127,0.970127
4.579000,0.969360,0.969360,0.969360,0.969360,0.969360,0.969360,0.969360
4.580000,0.968583,0.968583,0.968583,0.968583,0.968583,0.968583,0.968583
4.581000,0.967797,0.967797,0.967797,0.967797,0.967797,0.967797,0.967797
4.582000,0.967001,0.967001,0.967001,0.967001,0.967001,0.967001,0.967001
4.583000,0.966196,0.966196,0.966196,0.966196,0.966196,0.966196,0.966196
4.584000,0.965382,0.965382,0.965382,0.965382,0.965382,0.965382,0.965382
4.585000,0.964557,0.964557,0.964557,0.964557,0.964557,0.964557,0.964557
4.586000,0.963724,0.963724,0.963724,0.963724,0.963724,0.963724,0.963724
4.587000,0.962880,0.962880,0.962880,0.962880,0.962880,0.962880,0.962880
4.588000,0.962028,0.962028,0.962028,0.962028,0.962028,0.962028,0.962028
4.589000,0.961165,0.961165,0.961165,0.961165,0.961165,0.961165,0.961165
4.590000,0.960294,0.960294,0.960294,0.960294,0.960294,0.960294,0.960294
4.591000,0.959412,0.959412,0.959412,0.959412,0.959412,0.959412,0.959412
4.592000,0.958522,0.958522,0.958522,0.958522,0.958522,0.958522,0.958522
4.593000,0.957622,0.957622,0.957622,0.957622,0.957622,0.957622,0.957622
4.594000,0.956712,0.956712,0.956712,0.956712,0.956712,0.956712,0.956712
4.595000,0.955793,0.955793,0.955793,0.955793,0.955793,0.955793,0.955793
4.596000,0.954865,0.954865,0.954865,0.954865,0.954865,0.954865,0.954865
4.597000,0.953927,0.953927,0.953927,0.953927,0.953927,0.953927,0.953927
4.598000,0.952979,0.952979,0.952979,0.952979,0.952979,0.952979,0.952979
4.599000,0.952023,0.952023,0.952023,0.952023,0.952023,0.952023,0.952023
4.600000,0.951057,0.951057,0.951057,0.951057,0.951057,0.951057,0.951057
4.601000,0.950081,0.950081,0.950081,0.950081,0.950081,0.950081,0.950081
4.602000,0.949096,0.949096,0.949096,0.949096,0.949096,0.949096,0.949096
4.603000,0.948102,0.948102,0.948102,0.948102,0.948102,0.948102,0.948102
4.604000,0.947098,0.947098,0.947098,0.947098,0.947098,0.947098,0.947098
4.605000,0.946085,0.946085,0.946085,0.946085,0.946085,0.946085,0.946085
4.606000,0.945063,0.945063,0.945063,0.945063,0.945063,0.945063,0.945063
4.607000,0.944031,0.944031,0.944031,0.944031,0.944031,0.944031,0.944031
4.608000,0.942991,0.942991,0.942991,0.942991,0.942991,0.942991,0.942991
4.609000,0.941940,0.941940,0.941940,0.941940,0.941940,0.941940,0.941940
4.610000,0.940881,0.940881,0.940881,0.940881,0.940881,0.940881,0.940881
4.611000,0.939812,0.939812,0.939812,0.939812,0.939812,0.939812,0.939812
4.612000,0.938734,0.938734,0.938734,0.938734,0.938734,0.938734,0.938734
4.613000,0.937646,0.937646,0.937646,0.937646,0.937646,0.937646,0.937646
4.614000,0.936550,0.936550,0.936550,0.936550,0.936550,0.936550,0.936550
4.615000,0.935444,0.935444,0.935444,0.935444,0.935444,0.935444,0.935444
4.616000,0.934329,0.934329,0.934329,0.934329,0.934329,0.934329,0.934329
4.617000,0.933205,0.933205,0.933205,0.933205,0.933205,0.933205,0.933205
4.618000,0.932071,0.932071,0.932071,0.932071,0.932071,0.932071,0.932071
4.619000,0.930928,0.930928,0.930928,0.930928,0.930928,0.930928,0.930928
4.620000,0.929776,0.929776,0.929776,0.929776,0.929776,0.929776,0.929776
4.621000,0.928615,0.928615,0.928615,0.928615,0.928615,0.928615,0.928615
4.622000,0.927445,0.927445,0.927445,0.927445,0.927445,0.927445,0.927445
4.623000,0.926266,0.926266,0.926266,0.926266,0.926266,0.926266,0.926266
4.624000,0.925077,0.925077,0.925077,0.925077,0.925077,0.925077,0.925077
4.625000,0.923880,0.923880,0.923880,0.923880,0.923880,0.923880,0.923880
4.626000,0.922673,0.922673,0.922673,0.922673,0.922673,0.922673,0.922673
4.627000,0.921457,0.921457,0.921457,0.921457,0.921457,0.921457,0.921457
4.628000,0.920232,0.920232,0.920232,0.920232,0.920232,0.920232,0.920232
4.629000,0.918998,0.918998,0.918998,0.918998,0.918998,0.918998,0.918998
4.630000,0.917755,0.917755,0.917755,0.917755,0.917755,0.917755,0.917755
4.631000,0.916502,0.916502,0.916502,0.916502,0.916502,0.916502,0.916502
4.632000,0.915241,0.915241,0.915241,0.915241,0.915241,0.915241,0.915241
4.633000,0.913971,0.913971,0.913971,0.913971,0.913971,0.913971,0.913971
4.634000,0.912692,0.912692,0.912692,0.912692,0.912692,0.912692,0.912692
4.635000,0.911403,0.911403,0.911403,0.911403,0.911403,0.911403,0.911403
4.636000,0.910106,0.910106,0.910106,0.910106,0.910106,0.910106,0.910106
4.637000,0.908800,0.908800,0.908800,0.908800,0.908800,0.908800,0.908800
4.638000,0.907484,0.907484,0.907484,0.907484,0.907484,0.907484,0.907484
4.639000,0.906160,0.906160,0.906160,0.906160,0.906160,0.906160,0.906160
4.640000,0.904827,0.904827,0.904827,0.904827,0.904827,0.904827,0.904827
4.641000,0.903485,0.903485,0.903485,0.903485,0.903485,0.903485,0.903485
4.642000,0.902134,0.902134,0.902134,0.902134,0.902134,0.902134,0.902134
4.643000,0.900774,0.900774,0.900774,0.900774,0.900774,0.900774,0.900774
4.644000,0.899405,0.899405,0.899405,0.899405,0.899405,0.899405,0.899405
4.645000,0.898028,0.898028,0.898028,0.898028,0.898028,0.898028,0.898028
4.646000,0.896641,0.896641,0.896641,0.896641,0.896641,0.896641,0.896641
4.647000,0.895246,0.895246,0.895246,0.895246,0.895246,0.895246,0.895246
4.648000,0.893841,0.893841,0.893841,0.893841,0.893841,0.893841,0.893841
4.649000,0.892428,0.892428,0.892428,0.892428,0.892428,0.892428,0.892428
4.650000,0.891007,0.891007,0.891007,0.891007,0.891007,0.891007,0.891007
4.651000,0.889576,0.889576,0.889576,0.889576,0.889576,0.889576,0.889576
4.652000,0.888136,0.888136,0.888136,0.888136,0.888136,0.888136,0.888136
4.653000,0.886688,0.886688,0.886688,0.886688,0.886688,0.886688,0.886688
